Transcript	GO.IDs
TR532361|c3_g2_i6	GO:0005509;GO:0016020;GO:0016021
TR532361|c3_g3_i1	GO:0016020;GO:0016021
TR532363|c4_g6_i2	
TR532365|c2_g1_i11	
TR532365|c2_g1_i2	
TR532365|c2_g1_i4	
TR532370|c0_g1_i2	GO:0003723
TR532378|c2_g8_i1	
TR532382|c1_g1_i1	
TR532388|c3_g1_i1	GO:0005328;GO:0006836;GO:0016021;GO:0055085
TR532391|c3_g2_i1	
TR532391|c3_g4_i1	GO:0005783;GO:0016853;GO:0042592
TR532391|c3_g4_i2	GO:0005623;GO:0009987;GO:0016853
TR532391|c3_g8_i1	
TR532393|c2_g1_i1	GO:0000413;GO:0003755;GO:0006457
TR532393|c2_g2_i1	GO:0000413;GO:0003755;GO:0006457
TR532393|c2_g2_i2	GO:0000413;GO:0003755;GO:0005737;GO:0006457;GO:0016607;GO:0043021;GO:0045070;GO:0046540;GO:0071001
TR532394|c2_g1_i3	GO:0000166;GO:0001539;GO:0003777;GO:0005858;GO:0007018;GO:0016887
TR532394|c2_g1_i4	GO:0000166;GO:0001539;GO:0003777;GO:0005858;GO:0007018;GO:0016887
TR532397|c1_g5_i10	GO:0003674
TR532397|c1_g5_i2	GO:0003674
TR532397|c1_g5_i3	GO:0003674
TR532397|c1_g5_i6	GO:0003674
TR532399|c1_g2_i1	
TR532400|c1_g1_i5	
TR532400|c1_g1_i7	
TR532400|c1_g1_i9	GO:0016020;GO:0016021
TR532401|c2_g1_i1	
TR532401|c2_g4_i6	
TR532402|c3_g3_i3	
TR532402|c3_g3_i5	
TR532402|c3_g3_i9	
TR532403|c2_g1_i1	
TR532403|c3_g1_i1	
TR532403|c3_g1_i2	
TR532404|c1_g1_i1	
TR532404|c1_g3_i1	
TR532405|c2_g1_i2	
TR532405|c2_g1_i4	
TR532405|c2_g1_i5	
TR532405|c2_g2_i1	
TR532405|c2_g3_i1	
TR532407|c3_g1_i1	
TR532407|c3_g1_i2	
TR532407|c3_g2_i1	
TR532407|c3_g2_i3	
TR532407|c3_g2_i4	
TR532407|c3_g2_i5	
TR532407|c3_g2_i6	
TR532408|c2_g1_i2	
TR532412|c0_g1_i4	
TR532413|c1_g2_i1	
TR532414|c1_g2_i1	GO:0004222;GO:0006508;GO:0008237
TR532414|c1_g2_i2	
TR532416|c3_g2_i1	
TR532416|c3_g2_i2	
TR532416|c3_g2_i3	
TR532416|c3_g2_i4	
TR532416|c3_g2_i5	
TR532416|c3_g3_i2	GO:0030246
TR532416|c3_g3_i3	
TR532416|c3_g5_i1	GO:0016020
TR532416|c3_g5_i2	
TR532420|c1_g2_i1	GO:0000139;GO:0005198;GO:0005488;GO:0006886;GO:0016192;GO:0030126
TR532420|c1_g2_i3	GO:0000139;GO:0005198;GO:0005488;GO:0006886;GO:0016192;GO:0030126;GO:0030903;GO:0061053
TR532420|c1_g2_i4	GO:0000139;GO:0005198;GO:0005488;GO:0006886;GO:0016192;GO:0030126;GO:0030903;GO:0061053
TR532420|c1_g2_i6	GO:0000139;GO:0005198;GO:0005488;GO:0006886;GO:0016192;GO:0030126;GO:0030903;GO:0061053
TR532421|c2_g4_i1	
TR532422|c1_g1_i3	GO:0004820;GO:0005524;GO:0005737;GO:0006426
TR532422|c1_g1_i5	GO:0004820;GO:0005524;GO:0005737;GO:0006426
TR532422|c1_g1_i7	GO:0004820;GO:0005524;GO:0005737;GO:0006426
TR532423|c2_g1_i2	GO:0003674
TR532423|c2_g1_i4	GO:0003674
TR532423|c2_g1_i5	GO:0003674
TR532423|c2_g1_i8	GO:0003674
TR532426|c1_g1_i1	
TR532426|c1_g1_i2	
TR532429|c0_g1_i3	
TR532429|c0_g2_i1	
TR532430|c0_g1_i1	
TR532430|c0_g12_i2	
TR532433|c3_g3_i2	GO:0005515;GO:0032680;GO:0032755;GO:0050727
TR532437|c5_g2_i1	
TR532437|c5_g6_i2	
TR532438|c2_g2_i1	GO:0008152;GO:0016787
TR532438|c2_g2_i2	GO:0008152;GO:0016787
TR532438|c2_g2_i3	GO:0008152;GO:0016787
TR532442|c0_g4_i2	GO:0005789;GO:0006810;GO:0016020;GO:0016021
TR532443|c1_g2_i1	
TR532444|c1_g4_i2	GO:0005575;GO:0016757
TR532445|c4_g1_i1	
TR532446|c1_g2_i2	GO:0003774;GO:0003779;GO:0005524;GO:0016459
TR532446|c1_g4_i3	GO:0001570;GO:0001701;GO:0003094;GO:0003774;GO:0005516;GO:0005524;GO:0005903;GO:0005911;GO:0005912;GO:0006807;GO:0006897;GO:0016459;GO:0032836;GO:0035091;GO:0035166;GO:0042623;GO:0045334;GO:0048008;GO:0051015;GO:0070062;GO:0072015
TR532447|c2_g3_i1	
TR532454|c1_g2_i2	
TR532455|c5_g2_i3	
TR532455|c5_g3_i1	
TR532455|c5_g3_i2	
TR532457|c0_g3_i1	GO:0044281;GO:0051186
TR532457|c0_g3_i2	GO:0044281;GO:0051186
TR532457|c0_g3_i3	GO:0044281;GO:0051186
TR532457|c0_g3_i5	GO:0044281;GO:0051186
TR532457|c0_g3_i6	GO:0044281;GO:0051186
TR532457|c0_g3_i7	GO:0044281;GO:0051186
TR532457|c0_g3_i8	GO:0044281;GO:0051186
TR532459|c4_g1_i4	GO:0033036;GO:0044424;GO:0051170;GO:0070062;GO:0071702
TR532459|c4_g4_i1	
TR532459|c4_g4_i3	
TR532459|c4_g4_i5	
TR532460|c0_g2_i1	GO:0003913;GO:0006281
TR532460|c0_g2_i5	GO:0003913;GO:0006281
TR532460|c0_g7_i1	
TR532464|c0_g1_i2	GO:0003674
TR532464|c1_g1_i1	
TR532464|c1_g1_i6	
TR532465|c1_g5_i2	
TR532466|c2_g10_i2	
TR532466|c2_g11_i1	
TR532466|c2_g2_i1	
TR532466|c2_g3_i1	
TR532466|c2_g5_i1	
TR532466|c2_g6_i1	
TR532466|c2_g8_i1	
TR532467|c2_g2_i2	
TR532467|c2_g2_i3	GO:0003674
TR532467|c2_g2_i5	GO:0005615;GO:0005739;GO:0019899;GO:0032981
TR532468|c3_g1_i1	
TR532468|c3_g2_i1	
TR532468|c3_g5_i2	GO:0016614;GO:0050660;GO:0055114
TR532468|c3_g5_i3	GO:0016614;GO:0050660;GO:0055114
TR532468|c3_g5_i4	GO:0016614;GO:0050660;GO:0055114
TR532468|c3_g5_i5	GO:0016614;GO:0050660;GO:0055114
TR532468|c3_g5_i6	GO:0016614;GO:0050660;GO:0055114
TR532468|c3_g8_i1	
TR532469|c5_g1_i1	
TR532469|c5_g2_i1	
TR532469|c5_g2_i4	
TR532472|c0_g1_i1	GO:0030176;GO:2001256
TR532472|c0_g1_i2	GO:0030176;GO:2001256
TR532472|c0_g1_i3	GO:0005737;GO:0005783;GO:0006810
TR532473|c1_g1_i1	
TR532473|c1_g2_i3	GO:0016491;GO:0043167
TR532473|c1_g2_i5	GO:0016491;GO:0043167
TR532477|c2_g1_i1	
TR532477|c2_g2_i1	
TR532477|c3_g1_i1	GO:0008270
TR532477|c3_g4_i12	GO:0003713;GO:0004842;GO:0005634;GO:0005829;GO:0006921;GO:0008270;GO:0010468;GO:0010803;GO:0022607;GO:0032991;GO:0034121;GO:0035666;GO:0038061;GO:0039535;GO:0042127;GO:0043066;GO:0043123;GO:0043161;GO:0043232;GO:0044459;GO:0045595;GO:0047485;GO:0050727;GO:0051726;GO:0060544;GO:0070424;GO:1902523;GO:1902524;GO:1902527;GO:2000116
TR532477|c3_g4_i3	GO:0003713;GO:0004842;GO:0005634;GO:0005829;GO:0006921;GO:0008270;GO:0010468;GO:0010803;GO:0022607;GO:0032991;GO:0034121;GO:0035666;GO:0038061;GO:0039535;GO:0042127;GO:0043066;GO:0043123;GO:0043161;GO:0043232;GO:0044459;GO:0045595;GO:0047485;GO:0050727;GO:0051726;GO:0060544;GO:0070424;GO:1902523;GO:1902524;GO:1902527;GO:2000116
TR532477|c3_g4_i6	GO:0003713;GO:0004842;GO:0005634;GO:0005829;GO:0006921;GO:0008270;GO:0010468;GO:0010803;GO:0022607;GO:0032991;GO:0034121;GO:0035666;GO:0038061;GO:0039535;GO:0042127;GO:0043066;GO:0043123;GO:0043161;GO:0043232;GO:0044459;GO:0045595;GO:0047485;GO:0050727;GO:0051726;GO:0060544;GO:0070424;GO:1902523;GO:1902524;GO:1902527;GO:2000116
TR532478|c1_g2_i1	GO:0005622;GO:0007034;GO:0016020;GO:0016021
TR532478|c1_g5_i2	
TR532478|c1_g5_i4	
TR532478|c1_g6_i3	
TR532478|c1_g6_i4	GO:0005622;GO:0007034;GO:0016020;GO:0016021
TR532481|c5_g1_i2	
TR532482|c1_g3_i2	GO:0016020;GO:0016021
TR532482|c1_g3_i3	GO:0016020;GO:0016021
TR532482|c1_g3_i4	GO:0016020;GO:0016021
TR532482|c1_g3_i5	GO:0016020;GO:0016021
TR532482|c1_g3_i6	GO:0016020;GO:0016021
TR532482|c1_g3_i7	GO:0016020;GO:0016021
TR532482|c1_g3_i8	GO:0016020;GO:0016021
TR532482|c1_g5_i1	
TR532486|c1_g2_i1	
TR532490|c1_g1_i1	
TR532490|c1_g1_i2	
TR532490|c1_g1_i3	
TR532492|c3_g1_i2	
TR532492|c3_g1_i4	
TR532492|c3_g1_i8	
TR532496|c4_g1_i3	
TR532502|c1_g2_i1	
TR532504|c0_g1_i1	GO:0000209;GO:0000422;GO:0000790;GO:0002039;GO:0005524;GO:0005737;GO:0006281;GO:0016574;GO:0031625;GO:0032456;GO:0033503;GO:0043066;GO:0043161;GO:0051299;GO:0061630
TR532504|c0_g1_i2	GO:0000209;GO:0000790;GO:0005524;GO:0005737;GO:0006281;GO:0016574;GO:0016874;GO:0031625;GO:0033503;GO:0043161;GO:0061630
TR532504|c0_g2_i1	
TR532509|c1_g1_i4	
TR532510|c3_g1_i3	GO:0004714;GO:0007169;GO:0016020;GO:0016021;GO:0018108;GO:0030246
TR532513|c0_g1_i1	GO:0003777;GO:0005524;GO:0007018;GO:0016887;GO:0030286
TR532513|c0_g2_i1	GO:0003777;GO:0005524;GO:0005737;GO:0005874;GO:0007018;GO:0016887;GO:0030030;GO:0030286;GO:0031514
TR532518|c5_g2_i1	
TR532520|c2_g1_i1	
TR532520|c2_g1_i2	
TR532520|c2_g1_i3	
TR532521|c2_g2_i1	
TR532523|c4_g2_i1	GO:0005524;GO:0005680;GO:0005737;GO:0010458;GO:0010994;GO:0030071;GO:0031145;GO:0031625;GO:0061630;GO:0070979
TR532523|c4_g2_i2	GO:0005524;GO:0005680;GO:0005737;GO:0010458;GO:0010994;GO:0030071;GO:0031145;GO:0031625;GO:0061630;GO:0070979
TR532523|c4_g2_i5	GO:0005524;GO:0005680;GO:0005737;GO:0010458;GO:0010994;GO:0030071;GO:0031145;GO:0031625;GO:0061630;GO:0070979
TR532523|c4_g2_i6	GO:0005524;GO:0005680;GO:0005737;GO:0010458;GO:0010994;GO:0030071;GO:0031145;GO:0031625;GO:0061630;GO:0070979
TR532531|c0_g2_i1	
TR532531|c0_g4_i2	
TR532531|c0_g4_i3	
TR532532|c1_g1_i1	
TR532532|c1_g1_i2	
TR532536|c6_g1_i1	
TR532539|c2_g1_i2	
TR532539|c2_g1_i3	GO:0004674;GO:0005524;GO:0006468;GO:0008589
TR532540|c9_g1_i4	
TR532545|c1_g1_i1	
TR532545|c1_g1_i3	
TR532549|c1_g3_i3	
TR532554|c5_g6_i1	
TR532556|c1_g2_i1	GO:0016020
TR532557|c2_g1_i2	
TR532557|c2_g1_i5	
TR532557|c3_g2_i1	GO:0001756;GO:0001840;GO:0002244;GO:0005509;GO:0005615;GO:0005739;GO:0005765;GO:0005886;GO:0006355;GO:0007098;GO:0007160;GO:0007219;GO:0007368;GO:0009986;GO:0010719;GO:0016021;GO:0021514;GO:0021523;GO:0021531;GO:0021986;GO:0030512;GO:0031017;GO:0035253;GO:0035907;GO:0038023;GO:0042663;GO:0048259;GO:0048337;GO:0048936;GO:0050431;GO:0050768;GO:0055016;GO:0070062;GO:0071456;GO:0071461
TR532559|c1_g1_i1	GO:0000166;GO:0004672;GO:0005524;GO:0006468
TR532560|c2_g2_i3	GO:0003674;GO:0005634;GO:0006464;GO:0032991
TR532560|c2_g2_i6	GO:0000338;GO:0008180
TR532562|c0_g1_i3	
TR532565|c1_g1_i3	
TR532565|c1_g1_i4	GO:0043167
TR532567|c0_g1_i1	
TR532568|c1_g2_i1	GO:0005355;GO:0005536;GO:0005887;GO:1904659
TR532573|c0_g1_i12	GO:0005737;GO:0005856
TR532581|c3_g1_i1	
TR532584|c1_g1_i1	
TR532584|c1_g1_i3	
TR532584|c1_g1_i4	
TR532587|c1_g2_i1	GO:0006935;GO:0035869;GO:0060271
TR532587|c1_g2_i2	GO:0006935;GO:0035869;GO:0060271
TR532587|c1_g2_i4	GO:0006935;GO:0035869;GO:0060271
TR532593|c3_g1_i1	GO:0006511;GO:0016579;GO:0036459;GO:0043231;GO:0051716
TR532593|c3_g1_i8	GO:0006511;GO:0016579;GO:0036459;GO:0043231;GO:0051716
TR532595|c4_g2_i1	
TR532595|c4_g2_i2	
TR532595|c4_g2_i3	
TR532595|c4_g2_i4	
TR532601|c5_g1_i2	GO:0005622;GO:0030170
TR532601|c5_g1_i4	GO:0009536;GO:0030170
TR532601|c5_g1_i7	GO:0005622;GO:0030170
TR532601|c6_g1_i1	
TR532601|c6_g1_i2	
TR532602|c2_g1_i1	
TR532602|c2_g1_i3	
TR532603|c1_g1_i1	GO:0004190;GO:0005615;GO:0005764;GO:0006508;GO:0030163
TR532603|c1_g1_i2	GO:0004190;GO:0005615;GO:0005764;GO:0006508;GO:0030163
TR532603|c1_g1_i3	GO:0004190;GO:0005615;GO:0005764;GO:0006508;GO:0030163
TR532603|c1_g1_i5	GO:0004190;GO:0005615;GO:0005764;GO:0006508;GO:0030163
TR532605|c1_g2_i10	
TR532605|c1_g2_i12	GO:0005975;GO:0016853;GO:0030246
TR532605|c1_g2_i13	GO:0005975;GO:0016853
TR532605|c1_g2_i3	GO:0005975;GO:0016853
TR532606|c1_g1_i1	
TR532606|c1_g1_i4	
TR532610|c5_g1_i1	
TR532610|c5_g2_i1	
TR532614|c1_g1_i11	GO:0016301;GO:0016310
TR532614|c1_g1_i12	GO:0016301;GO:0016310
TR532619|c3_g2_i2	GO:0005575;GO:0022857
TR532619|c3_g2_i6	GO:0005267;GO:0006810;GO:0006811;GO:0016020;GO:0016021;GO:0071805
TR532619|c3_g2_i8	GO:0005575;GO:0022857
TR532619|c3_g2_i9	GO:0005267;GO:0006810;GO:0006811;GO:0016020;GO:0016021;GO:0071805
TR532621|c1_g1_i1	
TR532621|c1_g1_i3	
TR532621|c1_g2_i4	GO:0001556;GO:0001673;GO:0005524;GO:0006302;GO:0007130;GO:0007131;GO:0007141;GO:0007144;GO:0007286;GO:0042802
TR532621|c1_g2_i5	GO:0043167
TR532625|c3_g1_i2	
TR532625|c3_g1_i4	
TR532628|c1_g1_i1	
TR532628|c1_g3_i1	
TR532631|c1_g1_i1	GO:0006629;GO:0016787
TR532631|c1_g1_i8	GO:0008203;GO:0016042;GO:0016298
TR532635|c6_g1_i8	GO:0016020;GO:0016021
TR532637|c2_g3_i3	
TR532642|c1_g1_i1	
TR532643|c3_g2_i1	
TR532643|c3_g3_i1	
TR532644|c2_g1_i2	GO:0003674
TR532649|c7_g1_i1	
TR532650|c2_g1_i2	GO:0003993;GO:0005201;GO:0005509;GO:0007160;GO:0016020;GO:0016021;GO:0016311;GO:0031012
TR532652|c2_g1_i1	
TR532659|c3_g1_i1	GO:0043229;GO:0044444
TR532659|c3_g1_i2	GO:0003735;GO:0005743;GO:0005840;GO:0070124;GO:0070125
TR532659|c3_g1_i4	GO:0003674;GO:0003723;GO:0003735;GO:0005622;GO:0005739;GO:0005840;GO:0006412;GO:0008150
TR532659|c3_g1_i5	GO:0003735;GO:0005743;GO:0005840;GO:0070124;GO:0070125
TR532661|c0_g1_i2	
TR532661|c0_g1_i3	
TR532661|c0_g1_i4	
TR532667|c4_g1_i2	
TR532669|c1_g3_i3	
TR532670|c2_g2_i3	
TR532673|c3_g1_i2	
TR532673|c3_g1_i3	
TR532674|c0_g1_i1	GO:0006869;GO:0016021;GO:0042626;GO:0055085
TR532676|c7_g2_i2	
TR532680|c3_g1_i4	
TR532684|c1_g2_i1	
TR532684|c1_g3_i5	
TR532727|c9_g4_i1	
TR532749|c4_g2_i2	
TR532749|c4_g3_i4	
TR532752|c0_g1_i1	GO:0005921;GO:0006811;GO:0016021
TR532761|c2_g1_i1	
TR532763|c1_g2_i2	
TR532768|c4_g3_i3	
TR532768|c4_g3_i4	
TR532768|c4_g3_i6	
TR532768|c4_g3_i7	
TR532770|c1_g1_i3	
TR532775|c1_g1_i2	
TR532775|c1_g1_i3	
TR532775|c1_g1_i4	
TR532775|c1_g2_i1	
TR532776|c5_g2_i3	GO:0000226;GO:0003725;GO:0003924;GO:0005200;GO:0005525;GO:0005881;GO:0031625;GO:0043209;GO:0070062;GO:0071353
TR532776|c5_g2_i5	GO:0003924;GO:0005200;GO:0005525;GO:0005737;GO:0005874;GO:0007017
TR532776|c5_g2_i7	GO:0000226;GO:0003725;GO:0003924;GO:0005200;GO:0005525;GO:0005881;GO:0031625;GO:0043209;GO:0070062;GO:0071353
TR532777|c2_g1_i1	
TR532780|c2_g3_i2	
TR532783|c2_g1_i1	
TR532790|c3_g2_i1	GO:0008168
TR532790|c3_g2_i2	GO:0005737;GO:0005739;GO:0008757;GO:0032259
TR532800|c0_g1_i1	GO:0016020;GO:0016021
TR532800|c0_g4_i1	GO:0003674
TR532807|c2_g1_i1	
TR532807|c2_g1_i2	GO:0003674
TR532807|c2_g1_i4	
TR532807|c2_g1_i6	GO:0003674
TR532809|c1_g1_i1	GO:0003674;GO:0006950
TR532814|c0_g1_i1	GO:0005525;GO:0005730
TR532819|c1_g1_i1	
TR532819|c1_g1_i2	
TR532819|c1_g1_i3	
TR532824|c3_g3_i1	
TR532824|c3_g3_i2	
TR532824|c3_g3_i4	
TR532824|c4_g1_i2	GO:0005654;GO:0005694;GO:0006311;GO:0007283;GO:0010844;GO:0010845;GO:0034968;GO:0042800;GO:0043565;GO:0045944;GO:0046872
TR532832|c1_g3_i1	GO:0005576
TR532832|c1_g3_i5	GO:0005576
TR532833|c4_g1_i1	
TR532833|c6_g4_i1	
TR532834|c2_g2_i1	GO:0003674;GO:0007155
TR532837|c4_g1_i1	
TR532837|c4_g1_i2	
TR532838|c3_g3_i2	
TR532838|c3_g3_i6	
TR532838|c3_g3_i9	
TR532840|c5_g1_i1	
TR532841|c2_g1_i4	
TR532844|c2_g1_i1	GO:0005634;GO:0005759;GO:0044281
TR532844|c2_g1_i2	GO:0005634;GO:0005759;GO:0044281
TR532846|c0_g1_i1	
TR532846|c0_g1_i2	
TR532849|c2_g1_i1	
TR532849|c4_g1_i1	
TR532850|c1_g4_i2	
TR532856|c1_g4_i1	GO:0030246
TR532856|c1_g4_i3	GO:0005576;GO:0006954;GO:0030246;GO:0046872
TR532856|c1_g4_i4	GO:0030246
TR532856|c1_g5_i1	
TR532858|c2_g1_i3	
TR532866|c3_g1_i1	
TR532866|c3_g2_i1	
TR532866|c3_g3_i1	
TR532866|c3_g5_i1	
TR532866|c3_g6_i1	
TR532870|c2_g1_i2	
TR532872|c2_g2_i1	GO:0003674
TR532872|c2_g2_i2	GO:0003674
TR532872|c2_g3_i1	GO:0003674
TR532872|c2_g3_i4	GO:0003674
TR532873|c1_g1_i1	
TR532873|c1_g1_i2	
TR532874|c0_g1_i2	
TR532874|c1_g2_i7	
TR532877|c6_g1_i1	
TR532877|c6_g1_i3	
TR532881|c0_g1_i2	GO:0005634;GO:0051276;GO:0065003
TR532892|c1_g1_i1	
TR532894|c0_g1_i1	
TR532894|c0_g1_i2	
TR532895|c1_g1_i2	
TR532896|c0_g1_i2	
TR532898|c0_g3_i1	GO:0000028;GO:0003735;GO:0022627
TR532905|c0_g1_i1	
TR532926|c1_g1_i4	GO:0003723;GO:0031965;GO:0071011
TR532926|c1_g1_i5	
TR532936|c0_g1_i1	
TR532980|c4_g1_i1	
TR532980|c5_g2_i1	
TR532980|c5_g2_i2	
TR532983|c2_g1_i5	
TR532984|c3_g1_i1	
TR532984|c3_g1_i2	
TR532984|c3_g1_i3	
TR532984|c4_g2_i2	
TR532987|c2_g1_i1	
TR532987|c2_g3_i1	
TR532987|c2_g4_i1	
TR532987|c2_g4_i2	
TR532987|c2_g5_i2	
TR532989|c1_g3_i1	
TR532989|c1_g3_i16	
TR532989|c1_g3_i19	
TR532989|c1_g3_i20	
TR532989|c1_g3_i3	
TR532989|c1_g3_i4	
TR532989|c1_g3_i8	
TR532989|c1_g3_i9	
TR532991|c1_g1_i1	
TR532991|c1_g1_i3	
TR532992|c0_g1_i1	
TR532992|c0_g1_i2	
TR532992|c0_g1_i3	
TR532993|c3_g1_i1	
TR532993|c3_g1_i3	
TR532993|c3_g1_i4	
TR532994|c4_g2_i1	
TR532994|c5_g1_i6	
TR532999|c3_g1_i1	
TR533001|c0_g1_i2	
TR533001|c0_g2_i2	
TR533001|c0_g2_i3	
TR533001|c0_g2_i4	
TR533001|c0_g3_i1	
TR533001|c0_g4_i1	
TR533001|c0_g5_i2	
TR533002|c1_g2_i1	GO:0003674
TR533002|c1_g2_i2	GO:0003674
TR533002|c1_g2_i3	GO:0003674
TR533002|c2_g4_i1	
TR533002|c2_g4_i3	
TR533002|c2_g4_i4	
TR533006|c0_g1_i3	
TR533006|c0_g1_i5	
TR533006|c0_g2_i1	
TR533009|c1_g1_i2	
TR533014|c1_g4_i1	
TR533014|c1_g6_i2	
TR533020|c1_g14_i6	
TR533020|c1_g15_i1	
TR533020|c1_g15_i2	
TR533020|c1_g2_i1	
TR533026|c0_g1_i1	
TR533026|c0_g2_i1	
TR533028|c2_g1_i1	
TR533028|c2_g1_i10	
TR533028|c2_g1_i3	
TR533028|c2_g1_i6	
TR533028|c2_g1_i9	
TR533033|c2_g1_i7	GO:0003674;GO:0005737
TR533036|c2_g1_i1	
TR533037|c3_g4_i2	GO:0006399;GO:0006412;GO:0006520;GO:0016874;GO:0043167
TR533044|c1_g1_i1	
TR533044|c2_g1_i1	GO:0004871;GO:0005575
TR533044|c2_g1_i3	GO:0004871;GO:0005575
TR533044|c2_g1_i4	GO:0004871;GO:0005575
TR533046|c7_g1_i1	
TR533046|c8_g1_i6	
TR533051|c2_g1_i3	GO:0006886;GO:0008270;GO:0030127;GO:0090114
TR533051|c2_g1_i4	GO:0006886;GO:0008270;GO:0030127;GO:0090114
TR533051|c2_g1_i8	GO:0006886;GO:0008270;GO:0030127;GO:0090114
TR533052|c1_g1_i1	GO:0003735;GO:0006412;GO:0006810;GO:0008340;GO:0016021
TR533052|c1_g13_i1	
TR533052|c1_g14_i2	
TR533052|c1_g2_i1	GO:0003735;GO:0006412;GO:0006810;GO:0008340;GO:0016021
TR533052|c1_g5_i1	GO:0003700;GO:0005634;GO:0006355;GO:0006810;GO:0016021;GO:0046983
TR533053|c11_g2_i1	
TR533054|c2_g1_i1	GO:0003674;GO:0006464
TR533054|c2_g1_i2	GO:0003674;GO:0006464
TR533057|c3_g1_i1	
TR533058|c2_g1_i3	GO:0005516;GO:0043226;GO:0044464;GO:0060271
TR533058|c2_g1_i4	GO:0005516;GO:0043226;GO:0044464;GO:0060271
TR533060|c2_g1_i2	
TR533061|c2_g2_i1	
TR533062|c1_g1_i1	
TR533062|c1_g2_i2	
TR533062|c2_g3_i1	GO:0000495;GO:0003723;GO:0009982;GO:0019013;GO:0031118;GO:0031120;GO:0031429;GO:1990481
TR533062|c2_g3_i2	GO:0000495;GO:0003723;GO:0009982;GO:0019013;GO:0031118;GO:0031120;GO:0031429;GO:1990481
TR533062|c2_g3_i3	GO:0001522;GO:0003723;GO:0006396;GO:0009982;GO:0019013;GO:1990904
TR533062|c3_g1_i1	
TR533063|c2_g1_i1	
TR533063|c3_g1_i1	
TR533065|c4_g1_i3	GO:0016020
TR533065|c4_g1_i5	GO:0016020
TR533066|c0_g1_i4	
TR533066|c0_g1_i5	
TR533066|c0_g1_i6	
TR533070|c3_g2_i1	GO:0000166
TR533076|c3_g1_i1	
TR533079|c5_g1_i2	
TR533079|c5_g1_i3	
TR533079|c5_g1_i4	
TR533079|c5_g2_i1	
TR533079|c5_g4_i1	
TR533080|c0_g4_i1	GO:0004871;GO:0005575
TR533081|c3_g1_i1	GO:0016491;GO:0046872
TR533081|c3_g1_i2	GO:0016491;GO:0046872
TR533081|c3_g2_i1	GO:0005488;GO:0016491
TR533081|c3_g2_i2	GO:0016491;GO:0043167
TR533085|c0_g1_i1	
TR533087|c3_g1_i2	
TR533087|c3_g1_i3	
TR533088|c1_g1_i2	GO:0030234
TR533090|c1_g1_i5	GO:0003674;GO:0006629;GO:0007165
TR533091|c2_g1_i2	GO:0000027;GO:0019843;GO:0030687
TR533091|c2_g1_i3	GO:0000027;GO:0019843;GO:0030687
TR533091|c2_g2_i2	
TR533092|c1_g6_i1	
TR533093|c1_g2_i1	GO:0003924;GO:0004871;GO:0005525;GO:0007188;GO:0031683;GO:0046872
TR533093|c1_g4_i2	GO:0001664;GO:0003924;GO:0004871;GO:0005525;GO:0005834;GO:0007188;GO:0031683;GO:0046872
TR533094|c1_g1_i2	
TR533096|c2_g1_i1	
TR533096|c2_g2_i1	
TR533096|c2_g2_i2	
TR533097|c1_g1_i1	GO:0003677;GO:0004519;GO:0006259;GO:0090305
TR533097|c1_g4_i2	GO:0003676;GO:0004518;GO:0006259
TR533098|c1_g1_i2	
TR533098|c1_g4_i2	
TR533099|c3_g1_i3	
TR533099|c3_g2_i2	
TR533100|c1_g1_i1	
TR533100|c1_g2_i2	
TR533100|c1_g2_i6	
TR533101|c0_g1_i2	
TR533101|c0_g3_i1	
TR533103|c2_g7_i3	
TR533104|c1_g1_i1	
TR533104|c1_g1_i2	
TR533104|c1_g1_i3	
TR533104|c2_g1_i3	
TR533105|c3_g3_i2	GO:0006520;GO:0016810
TR533108|c3_g2_i1	GO:0003674
TR533108|c3_g2_i3	GO:0003674
TR533109|c2_g3_i1	
TR533109|c2_g5_i1	
TR533109|c2_g5_i2	
TR533109|c2_g6_i2	
TR533109|c2_g6_i3	
TR533109|c2_g6_i4	
TR533109|c2_g8_i1	
TR533109|c2_g9_i1	
TR533110|c0_g1_i1	
TR533111|c2_g1_i1	
TR533111|c2_g1_i10	
TR533111|c2_g1_i3	
TR533112|c1_g1_i1	
TR533112|c1_g1_i2	
TR533112|c1_g1_i3	
TR533112|c1_g1_i4	
TR533112|c1_g1_i6	
TR533114|c4_g1_i1	
TR533114|c4_g2_i1	
TR533114|c4_g5_i1	
TR533114|c4_g5_i3	
TR533114|c4_g7_i1	GO:0035091
TR533114|c4_g7_i2	GO:0035091
TR533114|c4_g7_i3	GO:0035091
TR533117|c1_g1_i2	
TR533117|c1_g2_i1	
TR533118|c4_g1_i1	GO:0003723;GO:0008168;GO:0032259;GO:0044424
TR533118|c4_g1_i2	GO:0003723;GO:0008168;GO:0032259;GO:0044424
TR533118|c4_g1_i4	
TR533118|c4_g3_i2	
TR533118|c4_g3_i3	
TR533119|c1_g2_i1	
TR533119|c1_g4_i1	
TR533119|c1_g6_i2	
TR533126|c2_g4_i1	GO:0003674;GO:0007165
TR533126|c2_g4_i2	GO:0003674;GO:0007165
TR533126|c2_g4_i4	GO:0003674;GO:0007165
TR533126|c2_g4_i6	GO:0003674;GO:0007165
TR533126|c2_g4_i8	GO:0003674;GO:0007165
TR533127|c2_g1_i4	
TR533128|c7_g1_i4	
TR533131|c2_g1_i2	
TR533131|c3_g1_i1	
TR533131|c3_g1_i3	
TR533133|c3_g2_i3	
TR533133|c4_g1_i1	
TR533133|c4_g1_i2	
